workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
cube_d2_k55,128,14,64,64,32,0.062,0.033,0.056,0.000,0.025,0.012
cube_d2_k55,128,15,32,32,16,0.030,0.009,0.031,0.000,0.011,0.009
cube_d2_k55,128,16,16,16,8,0.016,0.016,0.016,0.000,0.008,0.003
cube_d2_k55,128,17,8,8,4,0.015,0.004,0.012,0.000,0.007,0.002
cube_d2_k55,128,18,4,4,2,0.006,0.003,0.009,0.000,0.006,0.001
cube_d2_k55,128,19,2,0,0,0.004,0.002,0.000,,,
cube_d2_k55,128,0,110,998250,332750,0.189,0.254,9.672,0.000,3.953,1.861
cube_d2_k55,128,1,332750,332750,131072,5.524,2.241,5.082,0.000,1.458,0.751
cube_d2_k55,128,2,131072,131072,70606,2.859,0.996,2.460,0.000,1.045,0.456
cube_d2_k55,128,3,70606,70606,65536,1.687,0.578,9.095,0.000,8.003,0.355
cube_d2_k55,128,4,65536,65536,32768,1.564,0.705,8.162,0.000,7.334,0.256
cube_d2_k55,128,5,32768,32768,16384,0.911,0.391,4.371,0.000,3.829,0.170
cube_d2_k55,128,6,16384,16384,8192,1.254,0.272,2.866,0.000,1.921,0.679
cube_d2_k55,128,7,8192,8192,4096,0.988,0.376,1.386,0.000,0.928,0.145
cube_d2_k55,128,8,4096,4096,2048,0.338,0.194,0.805,0.000,0.553,0.065
cube_d2_k55,128,9,2048,2048,1024,0.192,0.123,0.545,0.000,0.374,0.045
cube_d2_k55,128,10,1024,1024,512,0.147,0.079,0.235,0.000,0.102,0.043
cube_d2_k55,128,11,512,512,256,0.153,0.063,0.156,0.000,0.058,0.036
cube_d2_k55,128,12,256,256,128,0.103,0.043,0.135,0.000,0.038,0.040
cube_d2_k55,128,13,128,128,64,0.073,0.036,0.083,0.000,0.024,0.025
cube_d2_k55,128,14,64,64,32,0.051,0.027,0.050,0.000,0.018,0.014
cube_d2_k55,128,15,32,32,16,0.031,0.022,0.024,0.000,0.012,0.006
cube_d2_k55,128,16,16,16,8,0.020,0.006,0.016,0.000,0.008,0.003
cube_d2_k55,128,17,8,8,4,0.018,0.004,0.012,0.000,0.007,0.002
cube_d2_k55,128,18,4,4,2,0.006,0.003,0.009,0.000,0.006,0.001
cube_d2_k55,128,19,2,0,0,0.004,0.002,0.000,,,
cube_d2_k55,128,0,110,998250,332750,0.176,0.274,8.743,0.000,3.284,1.502
cube_d2_k55,128,1,332750,332750,131072,5.733,1.977,4.668,0.000,1.490,0.745
cube_d2_k55,128,2,131072,131072,70606,2.841,0.945,2.460,0.000,1.033,0.450
cube_d2_k55,128,3,70606,70606,65536,1.641,0.626,8.995,0.000,7.950,0.346
cube_d2_k55,128,4,65536,65536,32768,1.566,0.556,7.951,0.000,7.145,0.254
cube_d2_k55,128,5,32768,32768,16384,0.910,0.400,4.329,0.000,3.799,0.183
cube_d2_k55,128,6,16384,16384,8192,1.291,0.289,2.681,0.001,1.942,0.477
cube_d2_k55,128,7,8192,8192,4096,0.747,0.356,1.059,0.000,0.664,0.079
cube_d2_k55,128,8,4096,4096,2048,0.516,0.186,0.797,0.000,0.544,0.065
cube_d2_k55,128,9,2048,2048,1024,0.196,0.119,0.586,0.000,0.422,0.049
cube_d2_k55,128,10,1024,1024,512,0.154,0.072,0.251,0.000,0.118,0.049
cube_d2_k55,128,11,512,512,256,0.110,0.055,0.180,0.000,0.061,0.061
cube_d2_k55,128,12,256,256,128,0.101,0.043,0.147,0.000,0.041,0.048
cube_d2_k55,128,13,128,128,64,0.069,0.038,0.093,0.000,0.033,0.024
cube_d2_k55,128,14,64,64,32,0.061,0.016,0.058,0.000,0.024,0.016
cube_d2_k55,128,15,32,32,16,0.043,0.030,0.024,0.000,0.011,0.006
cube_d2_k55,128,16,16,16,8,0.026,0.006,0.017,0.000,0.008,0.004
cube_d2_k55,128,17,8,8,4,0.023,0.005,0.012,0.000,0.007,0.002
cube_d2_k55,128,18,4,4,2,0.006,0.003,0.009,0.000,0.006,0.001
cube_d2_k55,128,19,2,0,0,0.004,0.002,0.000,,,
cube_d2_k55,128,0,110,998250,332750,0.210,0.265,8.493,0.000,3.207,1.471
cube_d2_k55,128,1,332750,332750,131072,6.230,2.464,4.485,0.000,1.511,0.739
cube_d2_k55,128,2,131072,131072,70606,2.869,0.979,2.417,0.000,1.027,0.448
cube_d2_k55,128,3,70606,70606,65536,1.729,0.611,8.943,0.000,7.903,0.345
cube_d2_k55,128,4,65536,65536,32768,1.649,0.574,7.927,0.000,7.126,0.254
cube_d2_k55,128,5,32768,32768,16384,0.889,0.378,4.327,0.000,3.790,0.174
cube_d2_k55,128,6,16384,16384,8192,1.467,0.298,2.691,0.000,1.928,0.501
cube_d2_k55,128,7,8192,8192,4096,0.791,1.274,1.308,0.000,0.897,0.083
cube_d2_k55,128,8,4096,4096,2048,0.550,0.193,0.855,0.000,0.597,0.062
cube_d2_k55,128,9,2048,2048,1024,0.199,0.122,0.570,0.000,0.414,0.042
cube_d2_k55,128,10,1024,1024,512,0.143,0.085,0.248,0.000,0.124,0.043
cube_d2_k55,128,11,512,512,256,0.113,0.058,0.152,0.000,0.059,0.035
cube_d2_k55,128,12,256,256,128,0.083,0.049,0.123,0.000,0.041,0.030
cube_d2_k55,128,13,128,128,64,0.080,0.045,0.089,0.000,0.030,0.027
cube_d2_k55,128,14,64,64,32,0.056,0.028,0.057,0.000,0.019,0.017
cube_d2_k55,128,15,32,32,16,0.039,0.014,0.030,0.000,0.013,0.006
cube_d2_k55,128,16,16,16,8,0.026,0.020,0.017,0.000,0.008,0.004
cube_d2_k55,128,17,8,8,4,0.017,0.004,0.012,0.000,0.007,0.002
cube_d2_k55,128,18,4,4,2,0.006,0.003,0.009,0.000,0.006,0.001
cube_d2_k55,128,19,2,0,0,0.004,0.002,0.000,,,
cube_d2_k55,128,0,110,998250,332750,0.231,0.286,8.290,0.000,3.093,1.476
cube_d2_k55,128,1,332750,332750,131072,5.939,1.993,4.531,0.000,1.469,0.758
cube_d2_k55,128,2,131072,131072,70606,2.762,0.956,2.412,0.000,1.030,0.455
cube_d2_k55,128,3,70606,70606,65536,1.668,0.615,8.969,0.000,7.920,0.352
cube_d2_k55,128,4,65536,65536,32768,1.538,0.613,7.996,0.000,7.191,0.257
cube_d2_k55,128,5,32768,32768,16384,0.914,0.361,4.341,0.000,3.759,0.225
cube_d2_k55,128,6,16384,16384,8192,1.282,0.265,2.569,0.000,1.857,0.465
cube_d2_k55,128,7,8192,8192,4096,0.587,0.366,1.274,0.000,0.860,0.086
cube_d2_k55,128,8,4096,4096,2048,0.717,0.195,0.846,0.000,0.586,0.068
cube_d2_k55,128,9,2048,2048,1024,0.189,0.123,0.544,0.000,0.385,0.041
cube_d2_k55,128,10,1024,1024,512,0.140,0.082,0.247,0.000,0.104,0.054
cube_d2_k55,128,11,512,512,256,0.125,0.060,0.184,0.000,0.062,0.054
cube_d2_k55,128,12,256,256,128,0.084,0.045,0.121,0.000,0.041,0.035
cube_d2_k55,128,13,128,128,64,0.078,0.041,0.091,0.000,0.029,0.025
cube_d2_k55,128,14,64,64,32,0.050,0.021,0.075,0.000,0.027,0.022
cube_d2_k55,128,15,32,32,16,0.042,0.011,0.032,0.000,0.011,0.007
cube_d2_k55,128,16,16,16,8,0.024,0.033,0.017,0.000,0.008,0.004
cube_d2_k55,128,17,8,8,4,0.017,0.004,0.011,0.000,0.006,0.002
cube_d2_k55,128,18,4,4,2,0.006,0.003,0.008,0.000,0.006,0.001
cube_d2_k55,128,19,2,0,0,0.004,0.001,0.000,,,
cube_d2_k55,128,0,110,998250,332750,0.187,0.274,8.593,0.000,3.292,1.515
cube_d2_k55,128,1,332750,332750,131072,6.409,1.911,4.548,0.000,1.507,0.746
cube_d2_k55,128,2,131072,131072,70606,2.750,0.936,2.406,0.000,1.020,0.438
cube_d2_k55,128,3,70606,70606,65536,1.646,0.621,8.941,0.000,7.917,0.343
cube_d2_k55,128,4,65536,65536,32768,1.580,0.601,7.924,0.000,7.112,0.266
cube_d2_k55,128,5,32768,32768,16384,0.929,0.377,4.374,0.000,3.827,0.177
cube_d2_k55,128,6,16384,16384,8192,1.472,0.283,2.544,0.000,1.835,0.452
cube_d2_k55,128,7,8192,8192,4096,0.868,0.366,1.079,0.000,0.677,0.077
cube_d2_k55,128,8,4096,4096,2048,0.540,0.178,0.779,0.000,0.547,0.055
cube_d2_k55,128,9,2048,2048,1024,0.194,0.126,0.585,0.000,0.406,0.052
cube_d2_k55,128,10,1024,1024,512,0.124,0.080,0.255,0.000,0.116,0.042
cube_d2_k55,128,11,512,512,256,0.099,0.060,0.182,0.000,0.057,0.057
cube_d2_k55,128,12,256,256,128,0.101,0.037,0.138,0.000,0.040,0.039
cube_d2_k55,128,13,128,128,64,0.067,0.039,0.135,0.000,0.027,0.034
cube_d2_k55,128,14,64,64,32,0.041,0.021,0.069,0.000,0.027,0.023
cube_d2_k55,128,15,32,32,16,0.038,0.022,0.027,0.000,0.012,0.006
cube_d2_k55,128,16,16,16,8,0.019,0.006,0.017,0.000,0.008,0.004
cube_d2_k55,128,17,8,8,4,0.019,0.004,0.012,0.000,0.007,0.002
cube_d2_k55,128,18,4,4,2,0.006,0.002,0.009,0.000,0.006,0.001
cube_d2_k55,128,19,2,0,0,0.004,0.001,0.000,,,
cube_d2_k55,144,0,110,998250,332750,2.943,1.273,16.047,0.000,8.221,3.284
cube_d2_k55,144,1,332750,332750,131072,5.465,2.208,7.126,0.000,2.191,1.692
cube_d2_k55,144,2,131072,131072,70606,2.539,1.423,2.622,0.000,1.136,0.428
cube_d2_k55,144,3,70606,70606,65536,1.664,0.626,8.770,0.000,7.669,0.347
cube_d2_k55,144,4,65536,65536,32768,1.559,0.571,7.749,0.000,6.930,0.245
cube_d2_k55,144,5,32768,32768,16384,1.005,0.327,4.224,0.000,3.680,0.179
cube_d2_k55,144,6,16384,16384,8192,1.574,0.506,2.749,0.000,1.889,0.596
cube_d2_k55,144,7,8192,8192,4096,0.776,0.374,1.233,0.000,0.836,0.081
cube_d2_k55,144,8,4096,4096,2048,0.331,0.173,0.779,0.000,0.515,0.065
cube_d2_k55,144,9,2048,2048,1024,0.194,0.120,0.586,0.000,0.409,0.044
cube_d2_k55,144,10,1024,1024,512,0.134,0.077,0.255,0.000,0.103,0.049
cube_d2_k55,144,11,512,512,256,0.089,0.052,0.158,0.000,0.056,0.032
cube_d2_k55,144,12,256,256,128,0.113,0.036,0.131,0.000,0.037,0.032
cube_d2_k55,144,13,128,128,64,0.062,0.031,0.103,0.000,0.032,0.031
cube_d2_k55,144,14,64,64,32,0.047,0.016,0.052,0.000,0.019,0.015
cube_d2_k55,144,15,32,32,16,0.030,0.009,0.024,0.000,0.011,0.006
cube_d2_k55,144,16,16,16,8,0.017,0.005,0.016,0.000,0.008,0.003
cube_d2_k55,144,17,8,8,4,0.015,0.003,0.012,0.000,0.007,0.002
cube_d2_k55,144,18,4,4,2,0.006,0.002,0.009,0.000,0.006,0.001
cube_d2_k55,144,19,2,0,0,0.004,0.001,0.000,,,
cube_d2_k55,144,0,110,998250,332750,0.220,0.269,9.335,0.000,3.657,1.961
cube_d2_k55,144,1,332750,332750,131072,5.322,1.905,5.069,0.000,1.451,0.747
cube_d2_k55,144,2,131072,131072,70606,2.721,0.883,2.356,0.000,1.012,0.421
cube_d2_k55,144,3,70606,70606,65536,1.737,0.594,8.767,0.000,7.646,0.354
cube_d2_k55,144,4,65536,65536,32768,1.533,0.553,7.765,0.000,6.991,0.261
cube_d2_k55,144,5,32768,32768,16384,0.905,0.349,4.182,0.000,3.629,0.190
cube_d2_k55,144,6,16384,16384,8192,1.536,0.579,2.643,0.000,1.852,0.525
cube_d2_k55,144,7,8192,8192,4096,0.783,0.365,1.350,0.000,0.942,0.084
cube_d2_k55,144,8,4096,4096,2048,0.340,0.175,0.847,0.000,0.589,0.066
cube_d2_k55,144,9,2048,2048,1024,0.202,0.118,0.553,0.000,0.371,0.051
cube_d2_k55,144,10,1024,1024,512,0.149,0.072,0.221,0.000,0.101,0.035
cube_d2_k55,144,11,512,512,256,0.100,0.064,0.169,0.000,0.071,0.035
cube_d2_k55,144,12,256,256,128,0.073,0.040,0.124,0.000,0.039,0.031
cube_d2_k55,144,13,128,128,64,0.083,0.030,0.096,0.000,0.024,0.025
cube_d2_k55,144,14,64,64,32,0.039,0.020,0.052,0.000,0.021,0.016
cube_d2_k55,144,15,32,32,16,0.031,0.009,0.024,0.000,0.012,0.006
cube_d2_k55,144,16,16,16,8,0.024,0.006,0.016,0.000,0.008,0.003
cube_d2_k55,144,17,8,8,4,0.016,0.004,0.012,0.000,0.007,0.002
cube_d2_k55,144,18,4,4,2,0.007,0.002,0.009,0.000,0.006,0.001
cube_d2_k55,144,19,2,0,0,0.004,0.002,0.000,,,
cube_d2_k55,144,0,110,998250,332750,0.169,0.249,8.407,0.000,3.204,1.422
cube_d2_k55,144,1,332750,332750,131072,5.376,1.915,4.583,0.000,1.416,0.722
cube_d2_k55,144,2,131072,131072,70606,2.717,0.888,2.339,0.000,1.022,0.426
cube_d2_k55,144,3,70606,70606,65536,1.646,0.594,8.761,0.000,7.744,0.336
cube_d2_k55,144,4,65536,65536,32768,1.530,0.530,7.628,0.000,6.816,0.247
cube_d2_k55,144,5,32768,32768,16384,0.910,0.366,4.268,0.000,3.710,0.191
cube_d2_k55,144,6,16384,16384,8192,1.321,0.528,2.751,0.000,1.908,0.574
cube_d2_k55,144,7,8192,8192,4096,0.784,0.356,1.286,0.000,0.880,0.085
cube_d2_k55,144,8,4096,4096,2048,0.736,0.178,0.793,0.000,0.540,0.061
cube_d2_k55,144,9,2048,2048,1024,0.199,0.118,0.364,0.000,0.195,0.047
cube_d2_k55,144,10,1024,1024,512,0.142,0.072,0.265,0.000,0.105,0.069
cube_d2_k55,144,11,512,512,256,0.096,0.050,0.144,0.000,0.057,0.034
cube_d2_k55,144,12,256,256,128,0.072,0.048,0.117,0.000,0.045,0.033
cube_d2_k55,144,13,128,128,64,0.073,0.028,0.072,0.000,0.026,0.020
cube_d2_k55,144,14,64,64,32,0.034,0.021,0.049,0.000,0.016,0.016
cube_d2_k55,144,15,32,32,16,0.029,0.009,0.031,0.000,0.012,0.007
cube_d2_k55,144,16,16,16,8,0.019,0.005,0.016,0.000,0.008,0.003
cube_d2_k55,144,17,8,8,4,0.015,0.004,0.012,0.000,0.007,0.002
cube_d2_k55,144,18,4,4,2,0.006,0.002,0.009,0.000,0.006,0.001
cube_d2_k55,144,19,2,0,0,0.004,0.002,0.000,,,
cube_d2_k55,144,0,110,998250,332750,0.173,0.249,8.416,0.000,3.210,1.434
cube_d2_k55,144,1,332750,332750,131072,5.621,1.894,4.581,0.000,1.434,0.740
cube_d2_k55,144,2,131072,131072,70606,2.769,0.862,2.347,0.000,0.981,0.420
cube_d2_k55,144,3,70606,70606,65536,1.652,0.575,8.741,0.000,7.729,0.339
cube_d2_k55,144,4,65536,65536,32768,1.534,0.550,7.650,0.000,6.839,0.279
cube_d2_k55,144,5,32768,32768,16384,0.886,0.359,4.247,0.000,3.708,0.169
cube_d2_k55,144,6,16384,16384,8192,1.476,0.496,2.766,0.000,1.882,0.610
cube_d2_k55,144,7,8192,8192,4096,0.766,0.361,1.283,0.000,0.877,0.084
cube_d2_k55,144,8,4096,4096,2048,0.520,0.173,0.799,0.000,0.548,0.060
cube_d2_k55,144,9,2048,2048,1024,0.194,0.140,0.554,0.000,0.377,0.047
cube_d2_k55,144,10,1024,1024,512,0.136,0.077,0.239,0.000,0.107,0.038
cube_d2_k55,144,11,512,512,256,0.105,0.058,0.187,0.000,0.058,0.053
cube_d2_k55,144,12,256,256,128,0.098,0.046,0.121,0.000,0.040,0.029
cube_d2_k55,144,13,128,128,64,0.072,0.029,0.090,0.000,0.030,0.025
cube_d2_k55,144,14,64,64,32,0.048,0.022,0.062,0.000,0.024,0.018
cube_d2_k55,144,15,32,32,16,0.034,0.019,0.034,0.000,0.014,0.007
cube_d2_k55,144,16,16,16,8,0.019,0.006,0.017,0.000,0.009,0.003
cube_d2_k55,144,17,8,8,4,0.016,0.004,0.012,0.000,0.007,0.002
cube_d2_k55,144,18,4,4,2,0.007,0.002,0.009,0.000,0.006,0.001
cube_d2_k55,144,19,2,0,0,0.004,0.002,0.000,,,
cube_d2_k55,144,0,110,998250,332750,0.181,0.243,8.302,0.000,3.019,1.457
cube_d2_k55,144,1,332750,332750,131072,5.905,1.890,4.531,0.000,1.525,0.757
cube_d2_k55,144,2,131072,131072,70606,2.765,1.071,2.497,0.000,1.009,0.422
cube_d2_k55,144,3,70606,70606,65536,1.649,0.574,8.719,0.000,7.695,0.350
cube_d2_k55,144,4,65536,65536,32768,1.592,0.505,7.587,0.000,6.800,0.247
cube_d2_k55,144,5,32768,32768,16384,0.899,0.368,4.224,0.000,3.673,0.187
cube_d2_k55,144,6,16384,16384,8192,1.453,0.277,2.262,0.000,1.855,0.144
cube_d2_k55,144,7,8192,8192,4096,0.802,0.352,1.297,0.001,0.883,0.083
cube_d2_k55,144,8,4096,4096,2048,0.333,0.176,0.809,0.000,0.549,0.071
cube_d2_k55,144,9,2048,2048,1024,0.195,0.148,0.551,0.000,0.380,0.048
cube_d2_k55,144,10,1024,1024,512,0.131,0.076,0.233,0.000,0.101,0.048
cube_d2_k55,144,11,512,512,256,0.092,0.052,0.157,0.000,0.056,0.036
cube_d2_k55,144,12,256,256,128,0.101,0.039,0.141,0.000,0.041,0.046
cube_d2_k55,144,13,128,128,64,0.072,0.029,0.106,0.000,0.037,0.028
cube_d2_k55,144,14,64,64,32,0.042,0.016,0.048,0.000,0.019,0.013
cube_d2_k55,144,15,32,32,16,0.023,0.011,0.031,0.000,0.012,0.008
cube_d2_k55,144,16,16,16,8,0.019,0.006,0.016,0.000,0.008,0.003
cube_d2_k55,144,17,8,8,4,0.019,0.004,0.012,0.000,0.007,0.002
cube_d2_k55,144,18,4,4,2,0.006,0.002,0.009,0.000,0.006,0.001
cube_d2_k55,144,19,2,0,0,0.004,0.002,0.000,,,
cube_d2_k55,144,0,110,998250,332750,0.179,0.268,8.388,0.000,3.195,1.453
cube_d2_k55,144,1,332750,332750,131072,6.112,1.867,4.540,0.000,1.443,0.769
cube_d2_k55,144,2,131072,131072,70606,2.705,0.872,2.391,0.000,1.017,0.435
cube_d2_k55,144,3,70606,70606,65536,1.599,0.560,8.732,0.000,7.710,0.338
cube_d2_k55,144,4,65536,65536,32768,1.517,0.546,7.620,0.000,6.828,0.259
cube_d2_k55,144,5,32768,32768,16384,0.871,0.340,4.248,0.000,3.680,0.199
cube_d2_k55,144,6,16384,16384,8192,1.285,0.277,2.195,0.000,1.815,0.131
cube_d2_k55,144,7,8192,8192,4096,0.777,0.355,1.269,0.000,0.867,0.086
cube_d2_k55,144,8,4096,4096,2048,0.538,0.174,0.792,0.000,0.541,0.065
cube_d2_k55,144,9,2048,2048,1024,0.207,0.116,0.590,0.000,0.405,0.053
cube_d2_k55,144,10,1024,1024,512,0.130,0.073,0.234,0.000,0.106,0.036
cube_d2_k55,144,11,512,512,256,0.104,0.049,0.155,0.000,0.058,0.031
cube_d2_k55,144,12,256,256,128,0.099,0.036,0.143,0.000,0.046,0.034
cube_d2_k55,144,13,128,128,64,0.068,0.034,0.098,0.000,0.031,0.027
cube_d2_k55,144,14,64,64,32,0.042,0.018,0.052,0.000,0.020,0.016
cube_d2_k55,144,15,32,32,16,0.029,0.012,0.033,0.000,0.011,0.011
cube_d2_k55,144,16,16,16,8,0.021,0.006,0.016,0.000,0.008,0.004
cube_d2_k55,144,17,8,8,4,0.016,0.004,0.012,0.000,0.007,0.002
cube_d2_k55,144,18,4,4,2,0.006,0.002,0.009,0.000,0.006,0.001
cube_d2_k55,144,19,2,0,0,0.004,0.002,0.000,,,
cube_d2_k105,1,0,210,6945750,2315250,17.496,29.403,2161.954,0.002,1120.397,322.577
cube_d2_k105,1,1,2315250,2315250,1048576,1559.210,321.784,1079.936,0.000,269.569,164.090
cube_d2_k105,1,2,1048576,1048576,524288,707.548,150.653,543.960,0.000,162.772,92.582
cube_d2_k105,1,3,524288,524288,262144,358.548,72.927,302.279,0.000,86.262,65.801
cube_d2_k105,1,4,262144,262144,218098,179.947,33.802,143.601,0.000,38.188,35.631
cube_d2_k105,1,5,218098,218098,131072,152.976,28.752,95.513,0.000,26.521,19.125
cube_d2_k105,1,6,131072,131072,65536,92.017,13.316,51.072,0.000,14.331,8.396
cube_d2_k105,1,7,65536,65536,32768,43.425,5.384,24.108,0.000,8.614,4.173
cube_d2_k105,1,8,32768,32768,16384,18.303,2.681,10.274,0.000,4.199,2.063
cube_d2_k105,1,9,16384,16384,8192,8.388,3.010,4.788,0.000,1.849,1.042
cube_d2_k105,1,10,8192,8192,4096,4.156,0.637,2.168,0.000,0.709,0.522
cube_d2_k105,1,11,4096,4096,2048,2.099,0.308,1.077,0.000,0.342,0.253
cube_d2_k105,1,12,2048,2048,1024,1.067,0.146,0.501,0.000,0.165,0.122
cube_d2_k105,1,13,1024,1024,512,0.548,0.069,0.261,0.000,0.081,0.061
cube_d2_k105,1,14,512,512,256,0.270,0.031,0.127,0.000,0.041,0.030
cube_d2_k105,1,15,256,256,128,0.136,0.020,0.063,0.000,0.022,0.015
cube_d2_k105,1,16,128,128,64,0.068,0.010,0.034,0.000,0.013,0.009
cube_d2_k105,1,17,64,64,32,0.033,0.006,0.020,0.000,0.007,0.005
cube_d2_k105,1,18,32,32,16,0.017,0.003,0.012,0.000,0.005,0.003
cube_d2_k105,1,19,16,16,8,0.009,0.002,0.008,0.000,0.004,0.002
cube_d2_k105,1,20,8,8,4,0.005,0.002,0.006,0.000,0.003,0.001
cube_d2_k105,1,21,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k105,1,22,2,0,0,0.002,0.001,0.000,,,
cube_d2_k105,1,0,210,6945750,2315250,10.301,14.356,2135.922,0.000,1053.238,351.157
cube_d2_k105,1,1,2315250,2315250,1048576,1840.489,454.689,1196.415,0.000,369.083,155.391
cube_d2_k105,1,2,1048576,1048576,524288,828.950,207.227,621.176,0.000,195.436,121.126
cube_d2_k105,1,3,524288,524288,262144,433.091,94.442,340.177,0.000,116.318,71.973
cube_d2_k105,1,4,262144,262144,218098,199.157,40.711,162.316,0.001,42.734,47.851
cube_d2_k105,1,5,218098,218098,131072,165.585,30.626,103.389,0.000,26.613,20.674
cube_d2_k105,1,6,131072,131072,65536,113.507,17.602,52.393,0.000,14.317,8.556
cube_d2_k105,1,7,65536,65536,32768,45.289,6.082,24.491,0.000,8.594,4.092
cube_d2_k105,1,8,32768,32768,16384,18.379,3.123,10.461,0.000,4.116,2.057
cube_d2_k105,1,9,16384,16384,8192,8.530,1.512,4.727,0.000,1.781,1.060
cube_d2_k105,1,10,8192,8192,4096,4.234,0.742,2.183,0.000,0.696,0.536
cube_d2_k105,1,11,4096,4096,2048,2.147,0.345,1.079,0.000,0.333,0.266
cube_d2_k105,1,12,2048,2048,1024,1.092,0.157,0.520,0.000,0.179,0.124
cube_d2_k105,1,13,1024,1024,512,0.546,0.076,0.262,0.000,0.081,0.061
cube_d2_k105,1,14,512,512,256,0.269,0.031,0.126,0.000,0.041,0.030
cube_d2_k105,1,15,256,256,128,0.132,0.016,0.063,0.000,0.022,0.015
cube_d2_k105,1,16,128,128,64,0.066,0.010,0.034,0.000,0.012,0.009
cube_d2_k105,1,17,64,64,32,0.032,0.006,0.019,0.000,0.008,0.004
cube_d2_k105,1,18,32,32,16,0.017,0.003,0.012,0.000,0.005,0.003
cube_d2_k105,1,19,16,16,8,0.009,0.002,0.008,0.000,0.004,0.002
cube_d2_k105,1,20,8,8,4,0.005,0.002,0.006,0.000,0.003,0.001
cube_d2_k105,1,21,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k105,1,22,2,0,0,0.002,0.001,0.000,,,
cube_d2_k105,1,0,210,6945750,2315250,8.798,14.403,2139.088,0.000,1037.344,364.117
cube_d2_k105,1,1,2315250,2315250,1048576,1851.560,457.447,1191.949,0.000,370.252,154.551
cube_d2_k105,1,2,1048576,1048576,524288,826.376,209.264,619.020,0.000,196.608,119.791
cube_d2_k105,1,3,524288,524288,262144,434.636,91.397,340.844,0.000,118.756,71.380
cube_d2_k105,1,4,262144,262144,218098,197.722,36.383,160.993,0.002,41.673,47.294
cube_d2_k105,1,5,218098,218098,131072,159.707,50.494,100.860,0.000,26.472,20.407
cube_d2_k105,1,6,131072,131072,65536,94.796,13.788,53.262,0.000,14.200,8.458
cube_d2_k105,1,7,65536,65536,32768,45.310,6.236,24.434,0.000,8.601,4.089
cube_d2_k105,1,8,32768,32768,16384,18.799,3.134,10.545,0.000,4.204,2.055
cube_d2_k105,1,9,16384,16384,8192,8.787,1.543,4.719,0.000,1.759,1.047
cube_d2_k105,1,10,8192,8192,4096,4.299,0.721,2.269,0.000,0.767,0.559
cube_d2_k105,1,11,4096,4096,2048,2.146,0.354,1.082,0.000,0.354,0.247
cube_d2_k105,1,12,2048,2048,1024,1.088,0.177,0.515,0.000,0.171,0.125
cube_d2_k105,1,13,1024,1024,512,0.542,0.075,0.260,0.000,0.080,0.061
cube_d2_k105,1,14,512,512,256,0.273,0.032,0.128,0.000,0.040,0.030
cube_d2_k105,1,15,256,256,128,0.136,0.016,0.063,0.000,0.022,0.015
cube_d2_k105,1,16,128,128,64,0.064,0.010,0.034,0.000,0.012,0.010
cube_d2_k105,1,17,64,64,32,0.032,0.005,0.019,0.000,0.007,0.005
cube_d2_k105,1,18,32,32,16,0.017,0.003,0.012,0.000,0.005,0.003
cube_d2_k105,1,19,16,16,8,0.009,0.002,0.009,0.000,0.004,0.002
cube_d2_k105,1,20,8,8,4,0.005,0.002,0.006,0.000,0.003,0.001
cube_d2_k105,1,21,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k105,1,22,2,0,0,0.002,0.001,0.000,,,
cube_d2_k105,1,0,210,6945750,2315250,8.752,14.369,2128.931,0.000,1042.490,353.326
cube_d2_k105,1,1,2315250,2315250,1048576,1871.686,475.104,1177.096,0.000,370.636,160.515
cube_d2_k105,1,2,1048576,1048576,524288,831.455,209.211,621.293,0.000,194.841,123.910
cube_d2_k105,1,3,524288,524288,262144,413.540,94.828,339.771,0.000,117.037,72.326
cube_d2_k105,1,4,262144,262144,218098,197.975,36.633,183.186,0.001,41.891,65.855
cube_d2_k105,1,5,218098,218098,131072,162.842,29.606,101.432,0.000,26.615,20.628
cube_d2_k105,1,6,131072,131072,65536,95.462,13.692,51.621,0.000,14.220,8.471
cube_d2_k105,1,7,65536,65536,32768,45.393,6.232,24.527,0.000,8.659,4.087
cube_d2_k105,1,8,32768,32768,16384,18.802,3.088,10.524,0.000,4.172,2.046
cube_d2_k105,1,9,16384,16384,8192,10.531,1.541,4.801,0.000,1.822,1.034
cube_d2_k105,1,10,8192,8192,4096,4.372,0.722,2.227,0.000,0.710,0.574
cube_d2_k105,1,11,4096,4096,2048,2.133,0.353,1.095,0.000,0.351,0.246
cube_d2_k105,1,12,2048,2048,1024,1.149,0.161,0.515,0.000,0.172,0.125
cube_d2_k105,1,13,1024,1024,512,0.545,0.071,0.263,0.000,0.083,0.060
cube_d2_k105,1,14,512,512,256,0.288,0.033,0.129,0.000,0.042,0.030
cube_d2_k105,1,15,256,256,128,0.137,0.016,0.063,0.000,0.022,0.015
cube_d2_k105,1,16,128,128,64,0.066,0.010,0.033,0.000,0.012,0.008
cube_d2_k105,1,17,64,64,32,0.033,0.006,0.019,0.000,0.008,0.004
cube_d2_k105,1,18,32,32,16,0.017,0.003,0.012,0.000,0.005,0.003
